  freq  compound    orth
------  ----------  --------------------------------------------------
     1              urheilu-asioissa
     1              puolukka-kaalisalaatit
     1              ripauksen verran
     1              geeni-muuntelu
     1              Home-ryhmän
     1              Lied-kilpailussa
     1              ei-kielellisesti
     1              Pohjois-Puolan
     1              rock-setiin
     1              doping-toimikunta
     1              turva-autokierroksen
     1              e-mail-sähköpostijärjestelmän
     1              suur-hollola-ravit
     1              Nykytaiteen museona
     1              hybridisaatio-ominaisuudet
     1              kuvapinta-alan
     1              shampanjapullo-ilmapallo
     1              niin-ruusuisen
     1              voittaja-autolla
     1              Suur-Kolumbiaa
     1              jälkihoito-ohjelmaa
     1              Energy Systems
     1              asiakirja-aineistoon
     1              jazz-luolissa
     1              Ilotulitus-teos
     1              asiantuntija-arviosta
     1              Ruotsi-Annabel
     1              vaihto-oppilasvuonna
     1              Suomi-leffa
     1              Kiss FM
     1              omega-munia
     1              arki-illassa
     1              Suur-Keuruun Sanomat
     1              aina-täti
     1              design-esineitä
     1              teksti-ideat
     1              karsinta-arvonnan
     1              kiista-aihe
     1              Karjala-rasitteettomia
     1              biologi-toimittaja
     1              eko-ukko
     1              Mies-teemakin
     1              Henki-Pohjolaksi
     1              Posti-päätöksessään
     1              Paula-vaimokaan
     1              harmonisaatio-sanan
     1              aina siitä asti kun
     1              Y-kromosomijäänteitä
     1              Timotei-kuoro
     1              urakka-asioiden
     1              Tillikka-nimisenä
     1              ruoka-annoksesta
     1              Sähkö-Uitin
     1              ex-maustepimu
     1              otto-automaatti
     1              monitoimi-palloiluhalli
     1              nahkatakki-rokkiin
     1              verkko-opisto
     1              Etelä-Hollannissa
     1              Pomo-ohjelmaa
     1              kurdi-sanan
     1              ensi-iltafilminsä
     1              Pohjois-Lontoosta
     1              ex-puolisoilta
     1              tai-pingistä
     1              Hoosianna-lauluineen
     1              turva-autoa
     1              tupakka-askinsa
     1              Puola-maaottelussa
     1              vapaa-iltaa
     1              single-ihmisten
     1              Pohjalainen-Rissanen
     1              kulta-single
     1              Piraijat-ohjelmaa
     1              rautarahat-käsite
     1              aisti-ilmavalvonnassa
     1              Metso-baari
     1              muka-vaihtoehtona
     1              Iskelmä-lehti
     1              tietojenkäsittely-yhdistyksen
     1              mamba-tekstit
     1              cup-pelissä
     1              hinta-taso
     1              virtuaali-Tampereelle
     1              Emu-autuutta
     1              chili-ketsuppia
     1              ala-laurinaho
     1              kuivaamo-osan
     1              Telakka-teatteri
     1              joukko-osastoistaan
     1              keski-Suomen
     1              maailmancup-viestin
     1              Alan keskusliiton
     1              hiihtoloma-ajan
     1              suomalais-yhdysvaltalaisen
     1              kommando-joukkojen
     1              Samanismi-näyttelyyn
     1              linnankatu-tapahtuman
     1              pop-tähteys
     1              ei-sotilaallisesta
     1              Keski-Eurooppakaan
     1              Suomi-Bulgaria
     1              nukkuma-alusta
     1              bonsai-huutokaupan
     1              muutamin paikoin
     1              seudun museosta
     1              Tammerkosken valot
     1              osuustoiminta-aatteen
     1              cup-motivaatio
     1              Metsä-Timber
     1              ala-astelaiset
     1              Ilmestyskirja-nimisen
     1              sana-arkku
     1              Kotka-Haminan
     1              Keski-Suomen Valosta
     1              opiskelija-asuntosäätiössä
     1              sääasema-tukikohdan
     1              murto-osaksi
     1              aalto-maljakosta
     1              Länsi-Teiskolla
     1              panimo-ostoksilla
     1              pelaaja-agentin
     1              Pohjois-Amerikkakin
     1              jalkapalloilija-näyttelijä
     1              Napolin yliopistoon
     1              putka-aikaa
     1              j Mg
     1              Ajomies-elokuvan
     1              Laatta-Kemppainen
     1              Uumajan yliopiston
     1              helmi-toukokuussa
     1              Keski-Oja
     1              urheilu-uutista
     1              jatko-elokuvat
     1              Gangsteri-Sergei
     1              pika-analysaattorissa
     1              sioux-heimolla
     1              vaihto-oppilasvuosin
     1              Valtiotieteilijä-lehdessä
     1              elinkeino-ohjelma
     1              luonto-ohjelmaan
     1              tuote-esittelijään
     1              ammatti-ihmisetkään
     1              Saarijärvi SP
     1              markkina-arvonsa
     1              sora-asemalta
     1              blues-kitarointia
     1              Kivistö-Rahnaston
     1              city-ihmisenä
     1              Hunaja-siskon
     1              tupo-ruodussa
     1              runoilija-kirjailija
     1              vasemmisto-keskustalaista
     1              osto-osaston
     1              koriste-esinevarastojaan
     1              laina-asiointitutkimus
     1              Veli-Pekalla
     1              ruoka-aineintohimoon
     1              Ilves-leiriin
     1              kuolema-ajatuksen
     1              tankero-englantiakaan
     1              Itämeri-tapaamisia
     1              alan museon
     1              Diakonia-instituutin
     1              Base Metals
     1              Metro-tyttöjen
     1              syys-abien
     1              diplomi-insinööreistä
     1              lupa-asiana
     1              web-sivuilla
     1              suomi-kanada-kamppailusta
     1              baseball-liigaa
     1              Kerttu-rouvaa
     1              opinto-ohjaajalle
     1              Ahvenlammi SM
     1              mm MM
     1              Nato-linja
     1              elopelto-tuotteet
     1              osa-aikavapaan
     1              suhdanne-ennusteensa
     1              golf-ykkönen
     1              Moron museolle
     1              show-maailmassa
     1              Anjalankosken Sanomat
     1              sielu-usko
     1              Freedom Be Yourself
     1              jätti-investointi
     1              sovittaja-tuottaja-muusikon
     1              Asukki-lehteä
     1              cup-motivaatiosta
     1              Tesomajärvi-Lamminpää
     1              Kulkukoirat-yhtyeen
     1              jatko-oppilaitoksiin
     1              Jehu-koira
     1              hanke-esityksiä
     1              kamppailu-urheilijana
     1              rock-elämästä
     1              Englanti-Norja
     1              doping-testitulosten
     1              uusmedia-alueen
     1              mega-artistit
     1              raja-alueesta
     1              Suomi-popilla
     1              pop-konsertteihin
     1              ennen kokemattomampaa
     1              Gracelandiin CD
     1              dementia-yhdistyksen
     1              ranta-alueisiin
     1              Meluzinille SM
     1              pohjois-irlanti-saksa-ottelun
     1              Mestari-Mika
     1              media-aikana
     1              pankkimarkkina-alue
     1              tarpeen mukaisesti
     1              vara-Rautavaarana
     1              cup-menetelmällä
     1              joulu-uutuus
     1              ennakko-ostajia
     1              show-esitys
     1              nyky-Kullervoista
     1              Suomi-ottelusta
     1              aerobic-tossut
     1              tuoton museo
     1              eduskunta-asiat
     1              Luoteis-Algeriassa
     1              Kiilto-konserni
     1              baseball-fani
     1              Länsi-Intia
     1              Leppäkosken Sähköä
     1              Kulta-Villellä
     1              suuntaa-antavasti
     1              rock-tapahtumaa
     1              millennium-häiden
     1              Mäki-Rahkonen
     1              ex-johtaja
     1              kuusi-valtaisessa
     1              Helsingin yliopistolta
     1              Nato-operaatio
     1              Niemi-Raimo
     1              Rinta-Jaskarin
     1              kamera-ajoon
     1              punk-musiikkiin
     1              jäähdytysalan museon
     1              rautatie-ekspertit
     1              kompensaatio-oikeus
     1              ohjelma-aineiston
     1              teletappi-dokumentti
     1              tupo-neuvotteluihin
     1              soul-laulajattaren
     1              teollisuuden keskusliitto
     1              Maratonaerobic-tapahtuma
     1              liitto-otteluihin
     1              virus-epidemia
     1              televisio-yhtiötä
     1              tori-teos
     1              poliisi-Saabin
     1              huume-erästä
     1              kaula-aukon
     1              kadoksissa olevan
     1              voitto-osuudella
     1              satelliitti-tv-talouksien
     1              Ystävykset-elokuvaa
     1              kanta-asiakasjärjestelyjä
     1              Salpa-linjan
     1              tatuoinnit-imagon
     1              Pula-kerhon
     1              yli-innokkuudesta
     1              vapaa-ajanvieton
     1              mehu-maitojuoma
     1              Ajankohta-osaston
     1              takaa-ajollaan
     1              itä-timorilainen
     1              vaali-intoon
     1              ex-ystävättärensä
     1              Pohjois-Alpeilla
     1              verkko-ostoksista
     1              gangsteri-rehvastelua
     1              vero-osasto
     1              tuossa kaikessa
     1              seka-avioliitossa
     1              juniori-iän
     1              jääkiekko-osan
     1              vastarinta-armeijan
     1              Ruoka-aineiden
     1              haka-pelin
     1              luku-urakastaan
     1              formula-sirkuksen
     1              joitain muitakin kuin
     1              vankila-alueeseen
     1              Olut-tehtaan
     1              Silminnäkijä-raportti
     1              Manner-Jyllannin
     1              parit kolmet
     1              riista-aita
     1              Pohjois-Karjalaisen
     1              miljardi-luokassa
     1              rock-festivaaleja
     1              arvostelija-aikaisia
     1              Hextallin NHL
     1              suomalais-skotlantilaisin
     1              suomi-aiheita
     1              rauta-maatalousryhmään
     1              markkina-arviot
     1              itsehallinto-oikeuden
     1              Siperian-kävijän
     1              Olut-lehdestä
     1              Formula-uutisten
     1              Itä-Kangasalan
     1              virka-asemaansa
     1              rap-juttuja
     1              länsi-itäsuunta
     1              päällä-näytelmän
     1              toppa-asut
     1              työpaikka-ahdistelija
     1              Turun Yliopisto
     1              Veli-Petteri
     1              teknis-luonnontieteellinen
     1              Etelä-Kalifornian yliopistossa
     1              Eurooppa-taloa
     1              ravintola-asu
     1              Popkortti-aiheita
     1              Borg UKK
     1              Koivu-palkinnon
     1              liigacup-motivaation
     1              kilpa-ajopelejä
     1              Yli-Rengon
     1              Talven valon
     1              vastaanotto-oikeuden
     1              kelkkailu-uria
     1              Vaha-Helmin
     1              hymy-lehti
     1              sunnuntai-illat
     1              kauppa-asioita
     1              koulu-uutisoinnista
     1              Vähän-Aasian
     1              emu-jäsenyyden
     1              jazz-ehtoo
     1              Työmarkkinailmasto-tutkimuksesta
     1              Kolmisormi-Jackiinsa
     1              kunto-ohjelmia
     1              sisämarkkina-asioita
     1              laiva-bussiristeily
     1              windows ce
     1              armeija-ajalta
     1              Metsäliitto-konserniin
     1              delta-yhtiön
     1              Isä-Peltonen
     1              Ilves-maalin
     1              Alho-Erkkilä
     1              Tampereen Teknillisessä Korkeakoulussa
     1              Ilves-kiekkoilun
     1              breakfast-organisaatio
     1              muka-tutkimuksia
     1              vasen-sanaan
     1              asemakaava-alue
     1              ranta-alueista
     1              taa-Tanelille
     1              tietotekniikka-asentajan
     1              korsunovi-ikoni
     1              ampuma-aserikokset
     1              me-työntäjän
     1              TaUSin SM
     1              optio-sioista
     1              Keski-Ranskan
     1              palokunta-aiheisia
     1              maaseutuala-asteiden
     1              pieni-ikkunaiset
     1              festivaali-isäntä
     1              rap-lahjakkuus
     1              iho-oireiden
     1              mini-interventiotutkimuksen
     1              kuukausi-ilmoitusten
     1              sairaala-autoa
     1              ähtäriläiset SM
     1              konkurssi-ilmoituksen
     1              Viihdyttäjä-kilpailun
     1              Ei-napille
     1              vapaa-ajanasusteita
     1              optio-orjien
     1              pop-estradit
     1              Sisu-seuran
     1              ensi-iltaviikonloppu
     1              äiti-tytär-suhteen
     1              me-tukka
     1              manner-Kiina
     1              meidän muidenkin
     1              Pikku-Jukka
     1              Ylöjärvi Srk
     1              Länsi-Kalimantaniin
     1              Suosikit-kansiossa
     1              Sheffeldin EM
     1              Kiina-näyttelyn
     1              Koivisto-Kontio
     1              runoilija-kirjastonhoitaja
     1              pula-ajalla
     1              onni-gallupissa
     1              kuluttaja-asiakkaillemme
     1              Pyry-otteluissa
     1              Muumi-telkkarisarjojen
     1              tarkka-ampujan
     1              vaitiolo-oikeus
     1              mato-onkea
     1              metso-kirjasto
     1              riista-aittana
     1              mummu-palstalle
     1              ajokortti-ikäisiä
     1              jugend-palatsi
     1              varattu-piippausta
     1              takaa-ajokisat
     1              vamma-aste
     1              Uusi-Guineasta
     1              kristillis-humanistisesti
     1              Lotta-tyttö
     1              Pohjola-Ilmarinen
     1              etuajo-oikeutettua
     1              Amerikan-matkaa
     1              Laina-mummusta
     1              Supermetsuri-kisa
     1              hoito-ongelma
     1              kulttuuri-Toijalan
     1              skeet-joukkueelle
     1              nuoriso-oopperalla
     1              ei-vakuumipakatuista
     1              sosiaalisihteeri-lastenvalvoja
     1              tiistai-aamuun
     1              juuri muu kuin
     1              takuu-sanan
     1              Kela-korttiin
     1              Otto-Ville
     1              Helsingin Yliopiston
     1              Säätiö-yhtye
     1              tähti-kilpailun
     1              Etelä-Jyllannista
     1              ovi-ikkunan
     1              teak-puun
     1              se-pisteillä
     1              Oklahoman yliopiston
     1              Lounais-Espanjassa
     1              viikko-ohjelmin
     1              suomi-ruotsi-viro-maaottelussa
     1              sunnuntai-aamupäivän
     1              Kekkosen museosta
     1              city-elokuvan
     1              Neva-joessa
     1              slummi-tueksi
     1              mm atk
     1              likimain-romanssi
     1              Keski-Suomalaisen
     1              tutkinto-opiskelijoina
     1              rom-pelin
     1              takaa-ajokohtaus
     1              niin edelleen
     1              Rauta-aikaa
     1              lähivakuutus-yhtiön
     1              historiallis-symbolinen
     1              rock-klubeissa
     1              Savo-Karelia
     1              Lumi-neidin
     1              tanssivirrantasaus-päätösjuhlassa
     1              Varsovan yliopistosta
     1              Nato-jäsenten
     1              leasing-rahoituksella
     1              takaa-ajajien
     1              laina-asunnossa
     1              Muumi-Mara
     1              ala-asteikäisenä
     1              maa-alueilta
     1              market-hankkeeseen
     1              Maija-Reetta
     1              koulustatulo-ohjelmaksi
     1              tamperelais-kangasalalainen
     1              laskenta-aikaa
     1              arava-rahoitteiset
     1              okratoksiini-tutkimukset
     1              Lepakko-dokumenttia
     1              sosiaalis-lääketieteellinen
     1              tango-opettajista
     1              satumaa-tango
     1              valu-albumi
     1              Suur-Kroatiaa
     1              kristillis-eettinen
     1              vakio-ohjelmistosta
     1              tai-asenne
     1              Nato-komentajalta
     1              Valparaison yliopisto
     1              Norjan yliopistoihin
     1              rasva-arvoihin
     1              ravintola-alue
     1              palkka-asioiden
     1              Vaatehuone-kauppiaiden
     1              heinäsirkka-armeijoista
     1              Lounais-Suomen Säästöpankkia
     1              Linna-palkinto
     1              juoksu-urien
     1              matemaattis-luonnontieteellisissä
     1              kriitikko-professori
     1              maanantai-iltoina
     1              western-perinteen
     1              Jäätelöauto-biisi
     1              Etelä-Jämsän
     1              tulospalkkio-osuuksia
     1              Manner-Suomeen
     1              vangit-pala
     1              Nato-mielisiä
     1              voi-sokeriseoksella
     1              Iltalypsy-ohjelman
     1              Kansainvälinen online
     1              kulta-ajalle
     1              Perniön museo
     1              poronnahka-asussa
     1              rock-ympyröissä
     1              Mikro-Mikosta
     1              Lurex OK
     1              auto-matkustajalautan
     1              Yli-Hannukselallakin
     1              vaate-tekstiililinjan
     1              Festivaali-saliin
     1              klubi-tiiltä
     1              ranskalais-englantilaisen
     1              tuottaja-tähden
     1              Groove Is Your Heart
     1              auto-osastolle
     1              oppi-isiä
     1              piilo-opetussuunnitelmat
     1              pohjois-etelä-liikennetunnelia
     1              gospel-messuun
     1              minäminä-sukupolven
     1              liike-asuintalon
     1              Vesilahden Sanomissa
     1              Iiris-huoneen
     1              hypnoosi-istuntoa
     1              kattila-alan
     1              tasa-arvopalkinto
     1              Oliivipuu-liitto
     1              Hauki-porkkana
     1              Hackman TTT
     1              Aino-patsas
     1              vuoristorata-arkkitehti
     1              millennium-kierrokselle
     1              aika-ajoyritystään
     1              Hevos-Heikin
     1              Teatteri-Pirkka
     1              juhla-aterioille
     1              Itä-Pakilaan
     1              poliittis-sotilaallisen
     1              Terho-Miikka
     1              marras-heinäkuussa
     1              Allakka-lehteä
     1              Huvitutti-ryhmän
     1              Portti-kirjat-sarjan
     1              suomalais-tshekkiläinen
     1              ex-aviomiehen
     1              talvisota-aiheinen
     1              Iso-Pärnä
     1              Levyraati-voittoja
     1              Ala-Korpula
     1              grunge-tyylistä
     1              rokokoo-ajan
     1              kansanmusiikki-sanaa
     1              Oktaavi-soittokuntaa
     1              kahden kolmenkin
     1              Neste-huoltoasemien
     1              liike-elämältä
     1              ei-äänten
     1              Mexicon yliopistosta
     1              Koskela MM
     1              matka-aikoina
     1              kaupunkilinja-auton
     1              home-evakossa
     1              ajo-oikeutesi
     1              Sanoma-konsernia
     1              kanta-asiakasmyynti
     1              maalaistollo-perheeni
     1              jako-osuudesta
     1              Samurai-soturia
     1              fantasia-aiheinen
     1              leija-liite
     1              Virpi-Hannele
     1              bar-ura
     1              tappo-ohjuksen
     1              Ala-Kulju
     1              kapina-armeijaksi
     1              pop-helmet
     1              ex-tamperelaisesta
     1              Länsi-Himalajan
     1              kuorma-autopuoli
     1              diesel-matkaveneen
     1              Tornitalo-kaupunkiutopiassaan
     1              Strasbourgin taidemuseoiden
     1              pakko-ostovaatimuksia
     1              tietoyhteiskunta-ajattelua
     1              Mäki-Tasku
     1              uima-apu
     1              Vähä-Heikkilään
     1              kulta-aikaansa
     1              linja-autohankintoja
     1              sitruuna-kermakakku
     1              Hindu-jumalten
     1              vaihto-osakkeen
     1              lavatähti-mittelön
     1              Linna-näytelmän
     1              Oulun ammattikorkeakoulu
     1              omega-rasvahappoja
     1              Loimaan Voimaa
     1              harha-askeleen
     1              Britti-Ford
     1              pohjois-Pirkkalan
     1              piano-opistosta
     1              pop-kulttuuristen
     1              urheilu-Mika
     1              Vasta-aineet
     1              Louisianan taidemuseossa
     1              sotilaspappi-isän
     1              nyt-liite
     1              höyryjuna-ajeluja
     1              veli-pontevan
     1              pop-psykedeliaa
     1              Kehruu-Jenny
     1              yliopisto-oloja
     1              Lied-kilpailu
     1              Suur-Tampereen
     1              osa-alueilta
     1              kanta-asukkaisiin
     1              kädet-projektin
     1              Alho-tapauksessa
     1              lauluilta-risteily
     1              Call Centereiksi
     1              Pitkäveto-tositteita
     1              Luonnonsuojelija-lehden
     1              Ammatillinen keskusjärjestö
     1              Access Systems
     1              työmies-runoilija
     1              levy-yhtiöillä
     1              Kummeli-sketsissä
     1              ranskalais-belgialaisessa
     1              taka-askelista
     1              sioux-intiaani
     1              huippu-urheilunkaan
     1              osmoosi-ilmiön
     1              kalteri-ikkunasta
     1              rakennus-projektin
     1              Varasto-ryhmä
     1              rytmi-instrumentteja
     1              macho-eleiden
     1              pihvi-linjalle
     1              sisämarkkina-asiat
     1              liikenne-ennusteen
     1              Isku-voitolla
     1              maailmancup-osakilpailuista
     1              sika-asiantuntija
     1              grunge-boomin
     1              Vara-Manusta
     1              Yölintu-orkesteri
     1              RoPS SM
     1              näyttely-yhtiössä
     1              ääni-efekteistä
     1              keski-italialainen
     1              Kassi-Alman
     1              Rautatienkatu-Vuolteenkatu-Hatanpään
     1              ennalta-arvattavuutta
     1              loma-Suomeen
     1              rokkareiden museoon
     1              piano-triolle
     1              Eläke-Varmasta
     1              voitto-ottelun
     1              Suomalais-ugrilaisten
     1              Leirisalo-Revon
     1              taide-elokuvamaailmassa
     1              pohjapinta-alaa
     1              Vienti-Emmalla
     1              voitto-osumaa
     1              Suur-Jämsään
     1              neitsyt-ikoni
     1              ex-kirkkoherra
     1              Saksa-kytkyistään
     1              linja-autoreitti
     1              blues-puolen
     1              bisnes-ajattelu
     1              Uusikuu-yhtye
     1              järki-ihminen
     1              matka-apu
     1              Etelä-Pakistanissa
     1              Koskinen-Papusen
     1              ravistajalle Kom
     1              hajonta-alueita
     1              Antidoping-toimikunnasta
     1              ei-kansalaisilla
     1              nato-joukkoihin
     1              suomalais-ruotsalaisyhtiölle
     1              pitkäperjantai-ihme
     1              Me-henkeä
     1              Per-Stig
     1              musikaalin museoon
     1              suo-ojitusten
     1              Östgöta pankin
     1              avara-asunnon
     1              itävaltalais-espanjalainen
     1              Eurooppa-vuosinaan
     1              diplomaatti-isänsä
     1              tämän vuoksi
     1              seksi-ilmoitusten
     1              Ranta-Peren
     1              Pohjois-Walesiin
     1              rock-juhlia
     1              virka-aikanne
     1              murre-Asterix
     1              ilmaisku-uhka
     1              linja-autokortit
     1              terveyskeskus-vanhainkodin
     1              pop-uraltaan
     1              juoma-asiantuntija
     1              kalkkuna-Robert
     1              ensemble-kohtauksissa
     1              Venäjä-strategioita
     1              koeampuma-asema
     1              BAR-Honda
     1              Puolustusvoimien Teknilliseksi Tutkimuslaitokseksi
     1              Länsi-Tallinnaan
     1              saippua-oopperan
     1              Eko-radioasemalle
     1              Aho-tutkimus
     1              opiskelija-asiaa
     1              ex-iskulainen
     1              kananmuna-allergia
     1              kulttuuri-instituutionsa
     1              Keskustori-hankkeesta
     1              kilpa-ammunnankin
     1              ei-arvokalat
     1              teko-ohjeitakin
     1              zen-munkin
     1              Springsteenin tv
     1              kung-fu-mestaritohtori
     1              Yli-Arvela
     1              kyllä-nappia
     1              potkupallo-ottelun
     1              olvi-mainos
     1              Luoteis-Iranissa
     1              Kaakkois-Englannin
     1              Tanssimania-festivaalilla
     1              kauko-ohjaajina
     1              Uus-Lavolassa
     1              laulaja-äiti
     1              palo-auto
     1              esi-isinä
     1              Henki-Fenniaa
     1              Matala-aho
     1              Karting PM
     1              Sedinin MM
     1              stretching-venyttelyä
     1              Ylä-Lahti
     1              kanta-asiakasjärjestelmä
     1              Ala-Kokkilan
     1              me-lukemista
     1              helibor-korko
     1              espanjalais-katolista
     1              hauta-arkkua
     1              yleisradio-konserni
     1              kulttuuri-imperialismin
     1              teatteri-ihminen
     1              punk-liikkeen
     1              brittipop-bändien
     1              sini-musta-valkeita
     1              Pop-pop
     1              nyky-yhteistyö
     1              armeijan käynyt
     1              linja-autopysäkeille
     1              Saukko-oja
     1              markkina-arvolle
     1              luomu-halli
     1              Unkari-ilta
     1              elokuva-arvosteluja
     1              uinti-innostus
     1              suvi-ihanaiseni
     1              Tappara-teamissa
     1              triathlon-meininkiin
     1              Nato-aikeista
     1              haavi-toiminnan
     1              raaka-ainepörssin
     1              ei-kaupallisilla
     1              Denverin yliopistoon
     1              terassi-iltojen
     1              Per-Gustav
     1              isä-poika-suhteet
     1              Ala-Tauriala
     1              Luomu-Aho
     1              rap-tähden
     1              vapaa-aikaosasto
     1              Kirkko-verkon
     1              beta-uutistoimiston
     1              suomi-laiva
     1              elokuva-analyysiin
     1              maailmancup-finaaliin
     1              ei-muslimit
     1              rantakaava-alueelta
     1              raha-aggregaatteja
     1              seisoma-asennossa
     1              kultatyräkki-pensas
     1              yhteisvaluutta-alueen
     1              verkko-ostajien
     1              ei-kaupunkilainen
     1              Emu-suunnitelmille
     1              vapaa-ajanvakuutus
     1              maanantai-iltoihin
     1              isäntämaa-Itävallan
     1              Kiikari-palstalla
     1              sketsi-idean
     1              Plus-järjestelmä
     1              golf-pelin
     1              kellari-varastotila
     1              ranta-alueensa
     1              Nato-myönteisempiä
     1              Aalto-Setälää
     1              itä-länsi-akselin
     1              Taika-ampujasta
     1              voodoo-kulttuurin
     1              koti-iltaan
     1              Laulajat-ympäristöperformanssin
     1              Physicians Human Rights
     1              Patentti- ja rekisterihallitusta
     1              Tappara-kamppailussa
     1              ajolupa-aikaa
     1              leikki-ikäisestä
     1              räjähdysaine-ekspertin
     1              Pohjois-Pohjanmaata
     1              Call Center
     1              lukutaito-ohjelmaan
     1              ja-peti
     1              Indigo-yhdistyksen
     1              Mäki-Rautila
     1              euro-opetteluun
     1              Uudessa-Guineassa
     1              Suomi-Belgia
     1              kamera-ajon
     1              anti-maskuliininen
     1              lista-asia
     1              Atlan srk
     1              kennel-liiton
     1              allergia-asioiden
     1              rap-kentällä
     1              Kansallis-Osake-Pankki
     1              doping-uutisointi
     1              paska-autoa
     1              ei-suomi
     1              pinta-alaverotukseen
     1              salama-aloituksen
     1              etno-orkesterin
     1              kulttuuripääkaupunki-ideakin
     1              korjuu-uraa
     1              toimittaja-juontaja-kunnallispoliitikon
     1              työ-väenopistossa
     1              maailmancup-uralla
     1              riita-asiaa
     1              cup-meriitti
     1              kfor-pataljoonana
     1              grafiikka-näyttelyn
     1              euro-otteluiden
     1              kolmois-kaksoishypyn
     1              aika-ajajan
     1              Italia-skandaalit
     1              johanniitat-järjestön
     1              profit centereitä
     1              okratoksiini-pitoisuuksia
     1              jäljellä oleviin
     1              me-pituuksia
     1              konsensus-ajattelua
     1              nyky-Suomea
     1              pika-aitureilta
     1              emu-ratkaisullaan
     1              Raja-aholle
     1              teknopop-hitillään
     1              puutavara-asiain
     1              koski-baarissa
     1              ruuhka-apu
     1              rock-jannut
     1              insinööri-everstiluutnanttina
     1              Tuomas-messun
     1              Noidat-elokuvan
     1              Hallinnon kehittämiskeskuksen
     1              parisuhde-elämääkin
     1              maaseutu-Suomesta
     1              lemmenleikkiä-näytelmässä
     1              samurai-mytologian
     1              rock-harrastajien
     1              Tapiola-yhtiöiltä
     1              ääri-ilmiöistä
     1              doping-skandaaleistaan
     1              koe-nostot
     1              Kuopion yliopistot
     1              kalamies-opettaja
     1              ranking-listallaan
     1              kiekko-osakeyhtiöiden
     1              haka-ykkösen
     1              Haavi-toiminta
     1              ja-yhtiöiden
     1              kanta-Suomessa
     1              Pikkuprinssi-kisassa
     1              pop-antiikkia
     1              Ultra-sarjan
     1              ex-lahtelainen
     1              tasa-arvoistumisesta
     1              taiteilija-aviomies
     1              pop-tahot
     1              teatteri-nimikkeen
     1              Trasselirakastaja-sarjan
     1              Derby-finaalissa
     1              city-puheluihin
     1              lukio-opintojenkin
     1              Pohjois-Norjasta
     1              sivutoimi-ilmoitusta
     1              Painonvartijat-laihdutusbisneksen
     1              tunne-elämyksiään
     1              vapaa-ajanvakuutukset
     1              puu-aiheisia
     1              tanssi-workshopissa
     1              Katrillit-ryhmänsä
     1              keuhko-osastoa
     1              Emu-kannastaan
     1              anglo-amerikkalaisesti
     1              Tehosekoitin-yhtyeestä
     1              matkustaja-alusliikenteessä
     1              jälleenhankinta-arvon
     1              Ontarion yliopiston
     1              verkko-opintoihin
     1              kahvitellaan MM
     1              vauva-ajasta
     1              Taajama-ilmaisjakelulehden
     1              Trust pankin
     1              tangokuningatar-vuoden
     1              kuva-aiheensa
     1              vapaakauppa-alueeksi
     1              sosialismi-sanan
     1              se-miehenä
     1              Emu-jäsenenä
     1              etsiskely-yritykset
     1              LP RaisU
     1              soul-laulajattareksi
     1              napa-alueelle
     1              kukka-astioista
     1              muna-aihe
     1              ei-magneettiset
     1              Techin tv
     1              lukio-uudistuksen
     1              ydin-pirkanmaan
     1              sini-keltaisiin
     1              millennium-ohjelmassa
     1              puutalokaava-asia
     1              harmonikka-aiheisia
     1              turvapaikka-anomuksen
     1              Pohjois-Eurooppaa
     1              esi-isillämme
     1              African Co
     1              millennium-menuunsa
     1              amerikkalais-eurooppalaisen
     1              ei-ahneus
     1              ei-kulttuurin
     1              se-tahdissa
     1              Voutilainen-Leppänen
     1              majakka-aluksista
     1              neuvosto-armeijan
     1              Kurpitsa-liike
     1              maanantai-iltapäivä
     1              di-koulutus
     1              web-hotelli
     1              Apulanta-fani
     1              aisti-iloa
     1              omega-muna
     1              rekkari-kirjailija
     1              loma-asuntomessualueella
     1              terveyskeskus-ensiavulta
     1              liito-oravayksilöitä
     1              tasa-arvoisuusperiaatteesta
     1              Teollisuuden keskusliitossa
     1              paketti-Citroen
     1              Suomi-kuvansa
     1              sidonta-aineen
     1              lauantai-aamun
     1              Vainio-Mattiloiden
     1              ei-sotilaalliseksi
     1              Koukkuniemi-sanalle
     1              Euroopan yliopistoissa
     1              käytössä olevia
     1              puisto-olohuone
     1              hallinto-oikeuteenkin
     1              ravintola-aluetta
     1              vähä-älyisinä
     1              oikeushallinto-osaston
     1              Information Systems
     1              koripallovalmentaja-kommentaattoria
     1              Puro-Minna
     1              Sotaupseerit-kirja
     1              lisäraaka-ainetta
     1              International Corporationilta
     1              Kirsi-Maarit
     1              Vekseli-Villenä
     1              irlantilais-amerikkalainen
     1              Aktia pankki
     1              terveydenhoito-oppilaitoksessa
     1              Kruunu-jauhopussi
     1              Etelä-Baijerissa
     1              löytöretki-näyttely
     1              spray-maalareita
     1              belgialais-ranskalais-luxemburgilaisen
     1              Nordberg-Lokomolla
     1              ex-liittokansleri
     1              voodoo-kirousta
     1              kurdi-iltaa
     1              eurocup-rahaston
     1              euribor-sarjan
     1              tamppi-niminen
     1              loka-astiasta
     1              super-nainen
     1              vaskikodit-asuntoihin
     1              Amerikan-kautenaan
     1              vapaa-ajanbisneksestä
     1              ongelma-alueeksi
     1              Inter-pelinsä
     1              tiimi-hysteriaa
     1              valtakunnalliset keskusliitot
     1              antidoping-toimikunnalta
     1              tuotanto-olosuhteet
